tweet,label
my grandma is watching the great gatsby and she said that commercials are becoming so stupid but it was a scene from the movie.,not_sarcastic
new years resolution: stick to my new years resolutions,not_sarcastic
"ok i can’t take this anymore, i’m gonna sit my ass down and watch this film, if it’s shit i stg i’m suing the internet for lying to me",not_sarcastic
if folding your arms and crossing your arms mean the same thing…  why can’t i say i’m folding my eyes instead of crossing my eyes? 🤔 #iamconfusion,not_sarcastic
@HerbMessiah hello I have a question can u help me out,not_sarcastic
@Solnvictus9 @ULTRAKILLGame This is so good ...,not_sarcastic
@isekaimusician @desi_guardiola @FutbolBible @Yajmal13 This is a myth actually. It can't happen . But certainly you can choke on vomit so it's important to clear airways,not_sarcastic
"Does the actor make a line famous, or does the writer?",not_sarcastic
Humans are the only animal that can’t tell fantasy from reality,not_sarcastic
I’m sad I didn’t get to decorate my grad cap but I would have been to lazy to do it anyways,not_sarcastic
The USA gymnastics team is having a rough time,not_sarcastic
Oh no here comes the sushi craving 😫,not_sarcastic
My mouth while drunk….. unstoppable,not_sarcastic
my mission in life is to eventually own one of those life-size martini glasses that Dita Von Teese does burlesque with.,not_sarcastic
i’m still confused why 11 isn’t pronounced onety one 🤨,not_sarcastic
"if the United States was colonized by Britain, then why don’t we drive on the left side of the road just like the UK",not_sarcastic
best feeling: freshly shaved legs under your fuzzy blanket,not_sarcastic
how close i am to losing it. https://t.co/iQ5onEyYhb,not_sarcastic
missing cali :(( https://t.co/G63HHwCOcP,not_sarcastic
"and even though all the bullshit, by GOD am I thankful I am a woman.",not_sarcastic
"The goal is not to change history, it is to decide which parts we celebrate. Racism should not be one of them ..",not_sarcastic
Don't think it's possible to fully understand poetry without experiencing a New York winter.,not_sarcastic
@humorandanimals There is nothing better on this earth than animals!,not_sarcastic
@funder Great! Tells the truth even when it’s not pleasant. I love how honest he is and tells the American people everything they need to know.,not_sarcastic
My 11 year old is getting super interested in the history of Boston. He loves learning about the American Revolutionary War and we’ve been having some fun going to certain areas where there is so much history. Proud of my smart boy!,not_sarcastic
Looking forward to seeing @ScottPilgrim this weekend,not_sarcastic
Pandora is an awesome website.  right now listening to the Fiona Apple station.  not a bad song on there.,not_sarcastic
stephon!  wish bill hader never left.  #SNL,not_sarcastic
dabbing is a gateway drug,not_sarcastic
i expected there to be much more spaghetti at this point in my life,not_sarcastic
when i die show no pity bury my body in party city,not_sarcastic
"I've started an etsy shop selling handmade clay earrings, scrunchies + soy wax melts! If you want to #shopsmall this xmas follow https://t.co/xE61WGtOiw + https://t.co/skxXufeyx0  We have zero single use plastic packaging AND I'm looking to work with bloggers! #bloggersrequired https://t.co/T45vwzKebD",not_sarcastic
Damn Instagram engagement is slow 😭 2 likes in 41 minutes   https://t.co/juH0GpKA39 https://t.co/9hj9zHHEfi,not_sarcastic
I think I'm restarting my YouTube channel 🙊,not_sarcastic
my marketing prof has One Dance on repeat rn…it’s like playing to the whole lecture hall,not_sarcastic
my boss just put me on payroll????? *pauses unpaid intern by mr. burnham*,not_sarcastic
all i do is kiss my kitty on the forehead and tell her how much i love her,not_sarcastic
I applied to 2 different apartments today. I MOVE ACROSS THE COUNTRY IN 2 MONTHS! Wow. Dreams do come true.,not_sarcastic
You know it's March madness when my Twitter feed is just @littlechov ranting about the current game.,not_sarcastic
For my math exam I have to prove that rectangles do not exist.  HELP,not_sarcastic
Quarentine would be so much better if I had a dog,not_sarcastic
Being able to “like” messages is the worst thing to happen to texting. I just told my mom I wouldn’t be home for dinner and she liked it,not_sarcastic
I need every app to have a night mode,not_sarcastic
#whitepeoplelovesaying “They must not want me to have this” when they can’t open something.,not_sarcastic
How about Trump taking credit for freeing Alice Johnson when we all know it was @KimKardashian that facilitated that. #kkw2022,not_sarcastic
80% of #LittleHouseonthePrairie episodes involve Laura befriending weird old men.,not_sarcastic
Hit the perfect drunk sweet spot. Doing silly voices and saying stupid stuff to make each other laugh.  Pretty much when I'm at my happiest tbh.,not_sarcastic
Lutalo's back. Now would be a great time to announce his Strictly participation... #bbcolympics #Olympics,not_sarcastic
"Gotta feel for the Swiss, and Sommer in particular. What an amazing fight they showed. Just what you want to see at a major tournament. #Euro2020",not_sarcastic
i kinda wanna make a teacher instagram 😅,not_sarcastic
does anyone have any workout/loose weight tips? i weighed myself for the first time in 6 months and cried and i really need to change this,not_sarcastic
just got a strawberry coconut refresher from @dunkindonuts and it’s so sour i think the milk is expired 🥴,not_sarcastic
People who walk their cats on leashes are not people to be trifled with.,not_sarcastic
Thinking about finally accepting my true self and becomung a poetry dude,not_sarcastic
Went through all the trouble of growing this bone helmet over my meat computer just for it to start hurting itself from the inside,not_sarcastic
bring back theme songs!!!,not_sarcastic
i haven’t thought about the mysterious benedict society in years omg,not_sarcastic
need disney to greenlight percy jackson rn,not_sarcastic
yo where's the cheat for the kendall and kylie app at,not_sarcastic
I feel like I'm the biggest time waster lol,not_sarcastic
I look so fucking good right now why am I not doing anything,not_sarcastic
i don’t think i’ve ever truly brushed my teeth correctly,not_sarcastic
Tensions a bit high in my house tonight because my roommates got in a swordfight in the living room and one hit the other in the face,not_sarcastic
It is midnight. On a Thursday. My roommates decided that right now is probably a really good time to both play French horn in the living room. W H Y,not_sarcastic
we're all just crewmates and our minds are the imposter,not_sarcastic
i got so much done at work today we are all proud of me today ok?? ok???,not_sarcastic
"trying to find a way to convey that im sad in a tweet but in like, a very subtle way that wont make several people text me at once",not_sarcastic
"https://t.co/RahMICqi7v loving this track by the late @Viola_Beach , vibes of Foals and Friendly Fires. Chorus brings so many feels, RIP X",not_sarcastic
Sorry I've not been that active in chat! I have started an actual 9-5 job on top of finishing university! Hope everyone is doing good :D,not_sarcastic
"So much hate on Russia in #Eurovision it's actually hilarious, huge change from previous years. I love the political aspect of this contest",not_sarcastic
Anyone else remember Twix Tops and M&amp;M's Biscuits or is that just me??,not_sarcastic
"My boyfriend does this cute thing where he takes recipes, pre-made foods, drinks, etc. and “doctors” them for me so they taste better. Like all my containers of hummus? Salted, peppered, and a fuck ton of EVOO.",not_sarcastic
Kings of Leon. Sex on Fire.   That’s it. That’s the whole tweet.,not_sarcastic
"@LandisDillard @nytimes It depends. Most gas stations are independently owned and operated, so in that case no.",not_sarcastic
"@NicelySpunch @Ayjchan @NateSilver538 Also, invitations to academic conferences are pretty much never viewed as COIs. Neither is having once co-authored a paper with someone who worked at a different place who worked with someone else.",not_sarcastic
"@lolalatigresa @KensiWellington @EricTopol @SciImmunology @ragoninstitute Yeah, majority of colds are rhinoviruses (up to 80%). Then you also have adenoviruses, other enteroviruses, some influenza type viruses, etc, all outside of just coronaviruses. Side note: modified adenovirus vectors are used in some COVID vaccines (Astrozeneca, JnJ, etc)",not_sarcastic
Happy happy happy https://t.co/9W1XIbpL6x,not_sarcastic
Sherlock Sherlock Sherlock Sherlock Sherlock Sherlock,not_sarcastic
Nothing worse than seeing one of your best friends cry😪,not_sarcastic
Why’s Netflix taken Mock the Week off I’m so upset 😭😭😭,not_sarcastic
I’ve saved so much money not watching beauty guru YouTube,not_sarcastic
So upset about Sean Lock. I’m always watching YouTube compilations of him on Cats does Countdown. One of the funniest comedians out there :(,not_sarcastic
@mstewart_23 Win next three and we're guaranteed second aren't we?,not_sarcastic
